item,token,tag,sentence,patent,partition,trainingTest
6428,SMARC,B-HARDWARE,3,54,5,training
6429,connector,I-HARDWARE,3,54,5,training
6430,to,O,3,54,5,training
6431,corresponding,O,3,54,5,training
6432,dedicated,O,3,54,5,training
6433,input,O,3,54,5,training
6434,/,O,3,54,5,training
6435,output,O,3,54,5,training
6436,contacts,O,3,54,5,training
6437,of,O,3,54,5,training
6438,the,O,3,54,5,training
6439,FMC,B-HARDWARE,3,54,5,training
6440,connector,I-HARDWARE,3,54,5,training
6441,.,O,3,54,5,training
6442,Apparatus,O,1,55,5,training
6443,and,O,1,55,5,training
6444,systems,O,1,55,5,training
6445,using,O,1,55,5,training
6446,merchandise,B-HARDWARE,1,55,5,training
6447,activity,I-HARDWARE,1,55,5,training
6448,sensors,I-HARDWARE,1,55,5,training
6449,for,O,1,55,5,training
6450,increasing,B-FUNCIONALIDADE,1,55,5,training
6451,the,I-FUNCIONALIDADE,1,55,5,training
6452,awareness,I-FUNCIONALIDADE,1,55,5,training
6453,of,I-FUNCIONALIDADE,1,55,5,training
6454,interactivity,I-FUNCIONALIDADE,1,55,5,training
6455,with,O,1,55,5,training
6456,merchandise,O,1,55,5,training
6457,on,O,1,55,5,training
6458,retail,O,1,55,5,training
6459,store,O,1,55,5,training
6460,displays,O,1,55,5,training
6461,(,O,1,55,5,training
6462,shelves,O,1,55,5,training
6463,",",O,1,55,5,training
6464,peg,O,1,55,5,training
6465,hooks,O,1,55,5,training
6466,",",O,1,55,5,training
6467,merchandise,O,1,55,5,training
6468,pushers,O,1,55,5,training
6469,",",O,1,55,5,training
6470,and,O,1,55,5,training
6471,other,O,1,55,5,training
6472,Point,O,1,55,5,training
6473,of,O,1,55,5,training
6474,Purchase,O,1,55,5,training
6475,displays,O,1,55,5,training
6476,),O,1,55,5,training
6477,in,O,1,55,5,training
6478,order,O,1,55,5,training
6479,to,O,1,55,5,training
6480,facilitate,B-FUNCIONALIDADE,1,55,5,training
6481,more,I-FUNCIONALIDADE,1,55,5,training
6482,effective,I-FUNCIONALIDADE,1,55,5,training
6483,customer,I-FUNCIONALIDADE,1,55,5,training
6484,service,I-FUNCIONALIDADE,1,55,5,training
6485,",",O,1,55,5,training
6486,reduce,B-FUNCIONALIDADE,1,55,5,training
6487,theft,I-FUNCIONALIDADE,1,55,5,training
6488,and,O,1,55,5,training
6489,to,O,1,55,5,training
6490,provide,B-FUNCIONALIDADE,1,55,5,training
6491,additional,I-FUNCIONALIDADE,1,55,5,training
6492,analysis,I-FUNCIONALIDADE,1,55,5,training
6493,data,I-FUNCIONALIDADE,1,55,5,training
6494,related,O,1,55,5,training
6495,to,O,1,55,5,training
6496,merchandise,O,1,55,5,training
6497,/,O,1,55,5,training
6498,shopper,O,1,55,5,training
6499,interaction,O,1,55,5,training
6500,.,O,1,55,5,training
6501,Apparatus,O,1,56,5,training
6502,and,O,1,56,5,training
6503,systems,O,1,56,5,training
6504,using,O,1,56,5,training
6505,merchandise,B-HARDWARE,1,56,5,training
6506,activity,I-HARDWARE,1,56,5,training
6507,sensors,I-HARDWARE,1,56,5,training
6508,for,O,1,56,5,training
6509,increasing,B-FUNCIONALIDADE,1,56,5,training
6510,the,I-FUNCIONALIDADE,1,56,5,training
6511,awareness,I-FUNCIONALIDADE,1,56,5,training
6512,of,I-FUNCIONALIDADE,1,56,5,training
6513,interactivity,I-FUNCIONALIDADE,1,56,5,training
6514,with,O,1,56,5,training
6515,merchandise,O,1,56,5,training
6516,on,O,1,56,5,training
6517,retail,O,1,56,5,training
6518,store,O,1,56,5,training
6519,displays,O,1,56,5,training
6520,(,O,1,56,5,training
6521,shelves,O,1,56,5,training
6522,",",O,1,56,5,training
6523,peg,O,1,56,5,training
6524,hooks,O,1,56,5,training
6525,",",O,1,56,5,training
6526,merchandise,O,1,56,5,training
6527,pushers,O,1,56,5,training
6528,",",O,1,56,5,training
6529,and,O,1,56,5,training
6530,other,O,1,56,5,training
6531,Point,O,1,56,5,training
6532,of,O,1,56,5,training
6533,Purchase,O,1,56,5,training
6534,displays,O,1,56,5,training
6535,),O,1,56,5,training
6536,in,O,1,56,5,training
6537,order,O,1,56,5,training
6538,to,O,1,56,5,training
6539,facilitate,B-FUNCIONALIDADE,1,56,5,training
6540,more,I-FUNCIONALIDADE,1,56,5,training
6541,effective,I-FUNCIONALIDADE,1,56,5,training
6542,customer,I-FUNCIONALIDADE,1,56,5,training
6543,service,I-FUNCIONALIDADE,1,56,5,training
6544,",",O,1,56,5,training
6545,reduce,B-FUNCIONALIDADE,1,56,5,training
6546,theft,I-FUNCIONALIDADE,1,56,5,training
6547,and,O,1,56,5,training
6548,to,O,1,56,5,training
6549,provide,B-FUNCIONALIDADE,1,56,5,training
6550,additional,I-FUNCIONALIDADE,1,56,5,training
6551,analysis,I-FUNCIONALIDADE,1,56,5,training
6552,data,I-FUNCIONALIDADE,1,56,5,training
6553,related,O,1,56,5,training
6554,to,O,1,56,5,training
6555,merchandise,O,1,56,5,training
6556,/,O,1,56,5,training
6557,shopper,O,1,56,5,training
6558,interaction,O,1,56,5,training
6559,.,O,1,56,5,training
6560,Additionally,O,2,56,5,training
6561,",",O,2,56,5,training
6562,apparatus,O,2,56,5,training
6563,and,O,2,56,5,training
6564,systems,O,2,56,5,training
6565,for,O,2,56,5,training
6566,the,O,2,56,5,training
6567,conversion,O,2,56,5,training
6568,of,O,2,56,5,training
6569,cameras,O,2,56,5,training
6570,from,O,2,56,5,training
6571,passive,O,2,56,5,training
6572,to,O,2,56,5,training
6573,active,O,2,56,5,training
6574,deterrence,O,2,56,5,training
6575,devices,O,2,56,5,training
6576,aware,O,2,56,5,training
6577,of,O,2,56,5,training
6578,events,O,2,56,5,training
6579,occurring,O,2,56,5,training
6580,the,O,2,56,5,training
6581,environment,O,2,56,5,training
6582,.,O,2,56,5,training
6583,More,O,3,56,5,training
6584,particularly,O,3,56,5,training
6585,",",O,3,56,5,training
6586,the,O,3,56,5,training
6587,present,O,3,56,5,training
6588,invention,O,3,56,5,training
6589,pertains,O,3,56,5,training
6590,to,O,3,56,5,training
6591,awareness,O,3,56,5,training
6592,of,O,3,56,5,training
6593,behaviors,O,3,56,5,training
6594,often,O,3,56,5,training
6595,related,O,3,56,5,training
6596,to,O,3,56,5,training
6597,potential,O,3,56,5,training
6598,theft,O,3,56,5,training
6599,activity,O,3,56,5,training
6600,.,O,3,56,5,training
6601,A,O,1,57,5,training
6602,method,O,1,57,5,training
6603,and,O,1,57,5,training
6604,apparatus,O,1,57,5,training
6605,for,O,1,57,5,training
6606,outputting,B-FUNCIONALIDADE,1,57,5,training
6607,pose,I-FUNCIONALIDADE,1,57,5,training
6608,information,I-FUNCIONALIDADE,1,57,5,training
6609,selects,O,1,57,5,training
6610,first,O,1,57,5,training
6611,points,O,1,57,5,training
6612,from,O,1,57,5,training
6613,a,O,1,57,5,training
6614,frames,O,1,57,5,training
6615,captured,O,1,57,5,training
6616,by,O,1,57,5,training
6617,a,O,1,57,5,training
6618,first,O,1,57,5,training
6619,sensor,B-HARDWARE,1,57,5,training
6620,",",O,1,57,5,training
6621,estimates,B-FUNCIONALIDADE,1,57,5,training
6622,rotation,I-FUNCIONALIDADE,1,57,5,training
6623,information,I-FUNCIONALIDADE,1,57,5,training
6624,between,O,1,57,5,training
6625,the,O,1,57,5,training
6626,frames,O,1,57,5,training
6627,based,O,1,57,5,training
6628,on,O,1,57,5,training
6629,motion,O,1,57,5,training
6630,information,O,1,57,5,training
6631,sensed,O,1,57,5,training
6632,by,O,1,57,5,training
6633,a,O,1,57,5,training
6634,second,O,1,57,5,training
6635,sensor,B-HARDWARE,1,57,5,training
6636,",",O,1,57,5,training
6637,corrects,B-FUNCIONALIDADE,1,57,5,training
6638,the,I-FUNCIONALIDADE,1,57,5,training
6639,estimated,I-FUNCIONALIDADE,1,57,5,training
6640,rotation,I-FUNCIONALIDADE,1,57,5,training
6641,information,I-FUNCIONALIDADE,1,57,5,training
6642,based,O,1,57,5,training
6643,on,O,1,57,5,training
6644,third,O,1,57,5,training
6645,points,O,1,57,5,training
6646,",",O,1,57,5,training
6647,the,O,1,57,5,training
6648,third,O,1,57,5,training
6649,points,O,1,57,5,training
6650,being,O,1,57,5,training
6651,remaining,O,1,57,5,training
6652,points,O,1,57,5,training
6653,when,O,1,57,5,training
6654,second,O,1,57,5,training
6655,points,O,1,57,5,training
6656,corresponding,O,1,57,5,training
6657,to,O,1,57,5,training
6658,a,O,1,57,5,training
6659,dynamic,O,1,57,5,training
6660,object,O,1,57,5,training
6661,are,O,1,57,5,training
6662,excluded,O,1,57,5,training
6663,from,O,1,57,5,training
6664,the,O,1,57,5,training
6665,first,O,1,57,5,training
6666,points,O,1,57,5,training
6667,",",O,1,57,5,training
6668,obtains,B-FUNCIONALIDADE,1,57,5,training
6669,translation,I-FUNCIONALIDADE,1,57,5,training
6670,information,I-FUNCIONALIDADE,1,57,5,training
6671,between,O,1,57,5,training
6672,the,O,1,57,5,training
6673,frames,O,1,57,5,training
6674,based,O,1,57,5,training
6675,on,O,1,57,5,training
6676,the,O,1,57,5,training
6677,third,O,1,57,5,training
6678,points,O,1,57,5,training
6679,and,O,1,57,5,training
6680,the,O,1,57,5,training
6681,corrected,O,1,57,5,training
6682,rotation,O,1,57,5,training
6683,information,O,1,57,5,training
6684,",",O,1,57,5,training
6685,and,O,1,57,5,training
6686,outputs,B-FUNCIONALIDADE,1,57,5,training
6687,the,I-FUNCIONALIDADE,1,57,5,training
6688,corrected,I-FUNCIONALIDADE,1,57,5,training
6689,rotation,I-FUNCIONALIDADE,1,57,5,training
6690,information,I-FUNCIONALIDADE,1,57,5,training
6691,and,O,1,57,5,training
6692,the,O,1,57,5,training
6693,translation,O,1,57,5,training
6694,information,O,1,57,5,training
6695,.,O,1,57,5,training
6696,A,O,1,58,5,training
6697,smart,O,1,58,5,training
6698,mobility,O,1,58,5,training
6699,vehicle,O,1,58,5,training
6700,includes,O,1,58,5,training
6701,a,O,1,58,5,training
6702,windshield,O,1,58,5,training
6703,including,O,1,58,5,training
6704,an,O,1,58,5,training
6705,electrochromic,O,1,58,5,training
6706,film,O,1,58,5,training
6707,having,O,1,58,5,training
6708,adjustable,O,1,58,5,training
6709,transparency,O,1,58,5,training
6710,based,O,1,58,5,training
6711,on,O,1,58,5,training
6712,power,O,1,58,5,training
6713,applied,O,1,58,5,training
6714,thereto,O,1,58,5,training
6715,",",O,1,58,5,training
6716,and,O,1,58,5,training
6717,a,O,1,58,5,training
6718,projector,B-HARDWARE,1,58,5,training
6719,configured,O,1,58,5,training
6720,to,O,1,58,5,training
6721,project,B-FUNCIONALIDADE,1,58,5,training
6722,vehicle,I-FUNCIONALIDADE,1,58,5,training
6723,driving,I-FUNCIONALIDADE,1,58,5,training
6724,information,I-FUNCIONALIDADE,1,58,5,training
6725,onto,O,1,58,5,training
6726,the,O,1,58,5,training
6727,windshield,O,1,58,5,training
6728,",",O,1,58,5,training
6729,wherein,O,1,58,5,training
6730,the,O,1,58,5,training
6731,windshield,O,1,58,5,training
6732,comprises,O,1,58,5,training
6733,an,O,1,58,5,training
6734,internal,O,1,58,5,training
6735,display,O,1,58,5,training
6736,area,O,1,58,5,training
6737,and,O,1,58,5,training
6738,an,O,1,58,5,training
6739,external,O,1,58,5,training
6740,display,O,1,58,5,training
6741,area,O,1,58,5,training
6742,",",O,1,58,5,training
6743,the,O,1,58,5,training
6744,internal,O,1,58,5,training
6745,display,O,1,58,5,training
6746,area,O,1,58,5,training
6747,being,O,1,58,5,training
6748,configured,O,1,58,5,training
6749,to,O,1,58,5,training
6750,display,B-FUNCIONALIDADE,1,58,5,training
6751,an,I-FUNCIONALIDADE,1,58,5,training
6752,image,I-FUNCIONALIDADE,1,58,5,training
6753,toward,O,1,58,5,training
6754,an,O,1,58,5,training
6755,inside,O,1,58,5,training
6756,of,O,1,58,5,training
6757,the,O,1,58,5,training
6758,vehicle,O,1,58,5,training
6759,",",O,1,58,5,training
6760,the,O,1,58,5,training
6761,external,O,1,58,5,training
6762,display,O,1,58,5,training
6763,area,O,1,58,5,training
6764,being,O,1,58,5,training
6765,configured,O,1,58,5,training
6766,to,O,1,58,5,training
6767,display,B-FUNCIONALIDADE,1,58,5,training
6768,an,I-FUNCIONALIDADE,1,58,5,training
6769,image,I-FUNCIONALIDADE,1,58,5,training
6770,toward,O,1,58,5,training
6771,an,O,1,58,5,training
6772,outside,O,1,58,5,training
6773,of,O,1,58,5,training
6774,the,O,1,58,5,training
6775,vehicle,O,1,58,5,training
6776,.,O,1,58,5,training
6777,A,O,1,59,5,training
6778,method,O,1,59,5,training
6779,and,O,1,59,5,training
6780,an,O,1,59,5,training
6781,apparatus,O,1,59,5,training
6782,for,O,1,59,5,training
6783,controlling,B-FUNCIONALIDADE,1,59,5,training
6784,personal,I-FUNCIONALIDADE,1,59,5,training
6785,mobility,I-FUNCIONALIDADE,1,59,5,training
6786,device,I-FUNCIONALIDADE,1,59,5,training
6787,(,O,1,59,5,training
6788,PMD,O,1,59,5,training
6789,),O,1,59,5,training
6790,depending,O,1,59,5,training
6791,on,O,1,59,5,training
6792,congestion,O,1,59,5,training
6793,includes,O,1,59,5,training
6794,identifying,B-FUNCIONALIDADE,1,59,5,training
6795,a,I-FUNCIONALIDADE,1,59,5,training
6796,target,I-FUNCIONALIDADE,1,59,5,training
6797,area,I-FUNCIONALIDADE,1,59,5,training
6798,according,O,1,59,5,training
6799,to,O,1,59,5,training
6800,an,O,1,59,5,training
6801,expected,O,1,59,5,training
6802,route,O,1,59,5,training
6803,of,O,1,59,5,training
6804,the,O,1,59,5,training
6805,PMD,O,1,59,5,training
6806,",",O,1,59,5,training
6807,acquiring,B-FUNCIONALIDADE,1,59,5,training
6808,a,I-FUNCIONALIDADE,1,59,5,training
6809,degree,I-FUNCIONALIDADE,1,59,5,training
6810,of,I-FUNCIONALIDADE,1,59,5,training
6811,congestion,I-FUNCIONALIDADE,1,59,5,training
6812,of,O,1,59,5,training
6813,the,O,1,59,5,training
6814,target,O,1,59,5,training
6815,area,O,1,59,5,training
6816,based,O,1,59,5,training
6817,on,O,1,59,5,training
6818,at,O,1,59,5,training
6819,least,O,1,59,5,training
6820,one,O,1,59,5,training
6821,of,O,1,59,5,training
6822,a,O,1,59,5,training
6823,type,O,1,59,5,training
6824,of,O,1,59,5,training
6825,objects,O,1,59,5,training
6826,",",O,1,59,5,training
6827,a,O,1,59,5,training
6828,movement,O,1,59,5,training
6829,of,O,1,59,5,training
6830,the,O,1,59,5,training
6831,objects,O,1,59,5,training
6832,",",O,1,59,5,training
6833,a,O,1,59,5,training
6834,distance,O,1,59,5,training
6835,between,O,1,59,5,training
6836,objects,O,1,59,5,training
6837,",",O,1,59,5,training
6838,the,O,1,59,5,training
6839,number,O,1,59,5,training
6840,of,O,1,59,5,training
6841,objects,O,1,59,5,training
6842,that,O,1,59,5,training
6843,is,O,1,59,5,training
6844,expected,O,1,59,5,training
6845,",",O,1,59,5,training
6846,and,O,1,59,5,training
6847,a,O,1,59,5,training
6848,speed,O,1,59,5,training
6849,limit,O,1,59,5,training
6850,of,O,1,59,5,training
6851,the,O,1,59,5,training
6852,target,O,1,59,5,training
6853,area,O,1,59,5,training
6854,",",O,1,59,5,training
6855,and,O,1,59,5,training
6856,controlling,O,1,59,5,training
6857,speed,O,1,59,5,training
6858,of,O,1,59,5,training
6859,the,O,1,59,5,training
6860,PMD,O,1,59,5,training
6861,according,O,1,59,5,training
6862,to,O,1,59,5,training
6863,the,O,1,59,5,training
6864,degree,O,1,59,5,training
6865,of,O,1,59,5,training
6866,congestion,O,1,59,5,training
6867,.,O,1,59,5,training
6868,A,O,1,60,6,training
6869,method,O,1,60,6,training
6870,and,O,1,60,6,training
6871,apparatus,O,1,60,6,training
6872,for,O,1,60,6,training
6873,providing,B-FUNCIONALIDADE,1,60,6,training
6874,information,I-FUNCIONALIDADE,1,60,6,training
6875,are,O,1,60,6,training
6876,disclosed,O,1,60,6,training
6877,.,O,1,60,6,training
6878,An,O,2,60,6,training
6879,information,B-HARDWARE,2,60,6,training
6880,providing,I-HARDWARE,2,60,6,training
6881,apparatus,I-HARDWARE,2,60,6,training
6882,includes,O,2,60,6,training
6883,an,O,2,60,6,training
6884,output,B-HARDWARE,2,60,6,training
6885,unit,I-HARDWARE,2,60,6,training
6886,configured,O,2,60,6,training
6887,to,O,2,60,6,training
6888,output,O,2,60,6,training
6889,information,O,2,60,6,training
6890,and,O,2,60,6,training
6891,a,O,2,60,6,training
6892,control,B-HARDWARE,2,60,6,training
6893,unit,I-HARDWARE,2,60,6,training
6894,configured,O,2,60,6,training
6895,to,O,2,60,6,training
6896,generate,O,2,60,6,training
6897,first,O,2,60,6,training
6898,information,O,2,60,6,training
6899,and,O,2,60,6,training
6900,second,O,2,60,6,training
6901,information,O,2,60,6,training
6902,according,O,2,60,6,training
6903,to,O,2,60,6,training
6904,an,O,2,60,6,training
6905,output,O,2,60,6,training
6906,mode,O,2,60,6,training
6907,that,O,2,60,6,training
6908,is,O,2,60,6,training
6909,any,O,2,60,6,training
6910,one,O,2,60,6,training
6911,mode,O,2,60,6,training
6912,of,O,2,60,6,training
6913,a,O,2,60,6,training
6914,normal,O,2,60,6,training
6915,mode,O,2,60,6,training
6916,",",O,2,60,6,training
6917,a,O,2,60,6,training
6918,safe,O,2,60,6,training
6919,mode,O,2,60,6,training
6920,",",O,2,60,6,training
6921,or,O,2,60,6,training
6922,an,O,2,60,6,training
6923,emotional,O,2,60,6,training
6924,mode,O,2,60,6,training
6925,.,O,2,60,6,training
6926,The,O,3,60,6,training
6927,output,B-HARDWARE,3,60,6,training
6928,unit,I-HARDWARE,3,60,6,training
6929,controls,B-FUNCIONALIDADE,3,60,6,training
6930,the,I-FUNCIONALIDADE,3,60,6,training
6931,first,I-FUNCIONALIDADE,3,60,6,training
6932,information,I-FUNCIONALIDADE,3,60,6,training
6933,to,O,3,60,6,training
6934,be,O,3,60,6,training
6935,output,O,3,60,6,training
6936,to,O,3,60,6,training
6937,a,O,3,60,6,training
6938,user,B-PESSOA,3,60,6,training
6939,through,O,3,60,6,training
6940,the,O,3,60,6,training
6941,output,B-HARDWARE,3,60,6,training
6942,unit,I-HARDWARE,3,60,6,training
6943,and,O,3,60,6,training
6944,controls,B-FUNCIONALIDADE,3,60,6,training
6945,the,I-FUNCIONALIDADE,3,60,6,training
6946,second,I-FUNCIONALIDADE,3,60,6,training
6947,information,I-FUNCIONALIDADE,3,60,6,training
6948,to,O,3,60,6,training
6949,be,O,3,60,6,training
6950,output,O,3,60,6,training
6951,to,O,3,60,6,training
6952,an,O,3,60,6,training
6953,outside,O,3,60,6,training
6954,of,O,3,60,6,training
6955,the,O,3,60,6,training
6956,information,B-HARDWARE,3,60,6,training
6957,providing,I-HARDWARE,3,60,6,training
6958,apparatus,I-HARDWARE,3,60,6,training
6959,.,O,3,60,6,training
6960,A,O,1,61,6,training
6961,system,O,1,61,6,training
6962,for,O,1,61,6,training
6963,controlling,B-FUNCIONALIDADE,1,61,6,training
6964,a,I-FUNCIONALIDADE,1,61,6,training
6965,smart,I-FUNCIONALIDADE,1,61,6,training
6966,mobility,I-FUNCIONALIDADE,1,61,6,training
6967,by,O,1,61,6,training
6968,risk,O,1,61,6,training
6969,level,O,1,61,6,training
6970,includes,O,1,61,6,training
6971,:,O,1,61,6,training
6972,an,O,1,61,6,training
6973,information,B-HARDWARE,1,61,6,training
6974,collection,I-HARDWARE,1,61,6,training
6975,unit,I-HARDWARE,1,61,6,training
6976,to,O,1,61,6,training
6977,collect,B-FUNCIONALIDADE,1,61,6,training
6978,position,I-FUNCIONALIDADE,1,61,6,training
6979,and,O,1,61,6,training
6980,speed,O,1,61,6,training
6981,information,O,1,61,6,training
6982,of,O,1,61,6,training
6983,the,O,1,61,6,training
6984,smart,O,1,61,6,training
6985,mobility,O,1,61,6,training
6986,and,O,1,61,6,training
6987,camera,O,1,61,6,training
6988,sensing,O,1,61,6,training
6989,information,O,1,61,6,training
6990,including,O,1,61,6,training
6991,a,O,1,61,6,training
6992,front,O,1,61,6,training
6993,traffic,O,1,61,6,training
6994,sign,O,1,61,6,training
6995,or,O,1,61,6,training
6996,object,O,1,61,6,training
6997,;,O,1,61,6,training
6998,a,O,1,61,6,training
6999,front,B-HARDWARE,1,61,6,training
7000,detection,I-HARDWARE,1,61,6,training
7001,unit,I-HARDWARE,1,61,6,training
7002,to,O,1,61,6,training
7003,detect,B-FUNCIONALIDADE,1,61,6,training
7004,a,I-FUNCIONALIDADE,1,61,6,training
7005,front,I-FUNCIONALIDADE,1,61,6,training
7006,obstacle,I-FUNCIONALIDADE,1,61,6,training
7007,or,O,1,61,6,training
7008,inclination,O,1,61,6,training
7009,using,O,1,61,6,training
7010,the,O,1,61,6,training
7011,camera,O,1,61,6,training
7012,sensing,O,1,61,6,training
7013,information,O,1,61,6,training
7014,and,O,1,61,6,training
7015,to,O,1,61,6,training
7016,output,O,1,61,6,training
7017,a,O,1,61,6,training
7018,detection,O,1,61,6,training
7019,result,O,1,61,6,training
7020,;,O,1,61,6,training
7021,a,O,1,61,6,training
7022,control,B-HARDWARE,1,61,6,training
7023,unit,I-HARDWARE,1,61,6,training
7024,to,O,1,61,6,training
7025,change,B-FUNCIONALIDADE,1,61,6,training
7026,a,I-FUNCIONALIDADE,1,61,6,training
7027,warning,I-FUNCIONALIDADE,1,61,6,training
7028,to,O,1,61,6,training
7029,a,O,1,61,6,training
7030,user,B-PESSOA,1,61,6,training
7031,and,O,1,61,6,training
7032,/,O,1,61,6,training
7033,or,O,1,61,6,training
7034,a,O,1,61,6,training
7035,method,O,1,61,6,training
7036,of,O,1,61,6,training
7037,controlling,O,1,61,6,training
7038,the,O,1,61,6,training
7039,smart,O,1,61,6,training
7040,mobility,O,1,61,6,training
7041,by,O,1,61,6,training
7042,risk,O,1,61,6,training
7043,level,O,1,61,6,training
7044,based,O,1,61,6,training
7045,on,O,1,61,6,training
7046,the,O,1,61,6,training
7047,information,O,1,61,6,training
7048,collected,O,1,61,6,training
7049,by,O,1,61,6,training
7050,the,O,1,61,6,training
7051,information,O,1,61,6,training
7052,collection,O,1,61,6,training
7053,unit,O,1,61,6,training
7054,and,O,1,61,6,training
7055,the,O,1,61,6,training
7056,detection,O,1,61,6,training
7057,result,O,1,61,6,training
7058,;,O,1,61,6,training
7059,and,O,1,61,6,training
7060,a,O,1,61,6,training
7061,warning,B-HARDWARE,1,61,6,training
7062,unit,I-HARDWARE,1,61,6,training
7063,to,O,1,61,6,training
7064,warn,B-FUNCIONALIDADE,1,61,6,training
7065,the,I-FUNCIONALIDADE,1,61,6,training
7066,user,I-FUNCIONALIDADE,1,61,6,training
7067,by,O,1,61,6,training
7068,changing,O,1,61,6,training
